predictor,n,diagnosis,score_fun,score
DNN,28,HYP,Precision,0.4657142857142857
DNN,28,HYP,Recall,0.7397260273972602
DNN,28,HYP,Specificity,0.9080343607882769
DNN,28,HYP,F1 score,0.5797101449275363
DNN,28,MI,Precision,0.5235294117647059
DNN,28,MI,Recall,0.43
DNN,28,MI,Specificity,0.9546142208774584
DNN,28,MI,F1 score,0.4781491002570694
DNN,28,STTC,Precision,0.4824561403508772
DNN,28,STTC,Recall,0.3630952380952381
DNN,28,STTC,Specificity,0.963129048330842
DNN,28,STTC,F1 score,0.41975308641975306
DNN,29,NORM,Precision,0.6963309914129586
DNN,29,NORM,Recall,0.9562563580874873
DNN,29,NORM,Specificity,0.6828665568369028
DNN,29,NORM,F1 score,0.809106830122592
DNN,29,CD,Precision,0.5992141453831041
DNN,29,CD,Recall,0.8870967741935484
DNN,29,CD,Specificity,0.8824821526633718
DNN,29,CD,F1 score,0.7211538461538461
DNN,29,HYP,Precision,0.4672897196261682
DNN,29,HYP,Recall,0.7397959183673469
DNN,29,HYP,Specificity,0.9081272084805654
DNN,29,HYP,F1 score,0.58
DNN,29,MI,Precision,0.5235602094240838
DNN,29,MI,Recall,0.43043478260869567
DNN,29,MI,Specificity,0.954638124362895
DNN,29,MI,F1 score,0.4784688995215311
DNN,29,STTC,Precision,0.48484848484848486
DNN,29,STTC,Recall,0.36312849162011174
DNN,29,STTC,Specificity,0.9632389468455043
DNN,29,STTC,F1 score,0.42
DNN,30,NORM,Precision,0.6965098634294385
DNN,30,NORM,Recall,0.9562899786780383
DNN,30,NORM,Specificity,0.6830282861896838
DNN,30,NORM,F1 score,0.8091533180778032
DNN,30,CD,Precision,0.5996168582375478
DNN,30,CD,Recall,0.887468030690537
DNN,30,CD,Specificity,0.8825121819166215
