predictor,n,diagnosis,score_fun,score
DNN,25,MI,Specificity,0.9445843828715366
DNN,25,MI,F1 score,0.46808510638297873
DNN,25,STTC,Precision,0.5104895104895105
DNN,25,STTC,Recall,0.3867403314917127
DNN,25,STTC,Specificity,0.9647992067426872
DNN,25,STTC,F1 score,0.44518272425249167
DNN,26,NORM,Precision,0.6786764705882353
DNN,26,NORM,Recall,0.9806910569105691
DNN,26,NORM,Specificity,0.6480400333611342
DNN,26,NORM,F1 score,0.8042194092827004
DNN,26,CD,Precision,0.6659877800407332
DNN,26,CD,Recall,0.8886010362694301
DNN,26,CD,Specificity,0.9103410341034104
DNN,26,CD,F1 score,0.7677946324387398
DNN,26,HYP,Precision,0.5285171102661597
DNN,26,HYP,Recall,0.6907216494845361
DNN,26,HYP,Specificity,0.933568193256165
DNN,26,HYP,F1 score,0.6060606060606061
DNN,26,MI,Precision,0.4792626728110599
DNN,26,MI,Recall,0.4439252336448598
DNN,26,MI,Specificity,0.9446981227803145
DNN,26,MI,F1 score,0.46859903381642515
DNN,26,STTC,Precision,0.5107913669064749
DNN,26,STTC,Recall,0.3867403314917127
DNN,26,STTC,Specificity,0.964816650148662
DNN,26,STTC,F1 score,0.4452054794520548
DNN,27,NORM,Precision,0.6787749287749287
DNN,27,NORM,Recall,0.9806910569105691
DNN,27,NORM,Specificity,0.64828137490008
DNN,27,NORM,F1 score,0.8045276447540269
DNN,27,CD,Precision,0.6666666666666666
DNN,27,CD,Recall,0.8888888888888888
DNN,27,CD,Specificity,0.9104638619201726
DNN,27,CD,F1 score,0.7679222357229648
DNN,27,HYP,Precision,0.5292207792207793
DNN,27,HYP,Recall,0.6908212560386473
DNN,27,HYP,Specificity,0.9336036492650786
DNN,27,HYP,F1 score,0.606694560669456
DNN,27,MI,Precision,0.4793814432989691
DNN,27,MI,Recall,0.4449760765550239
DNN,27,MI,Specificity,0.944838056680162
DNN,27,MI,F1 score,0.4688279301745636
