predictor,n,diagnosis,score_fun,score
DNN,27,CD,Recall,0.8722222222222222
DNN,27,CD,Specificity,0.8913403199117484
DNN,27,CD,F1 score,0.7288135593220338
DNN,27,HYP,Precision,0.4845360824742268
DNN,27,HYP,Recall,0.6832579185520362
DNN,27,HYP,Specificity,0.9214711729622267
DNN,27,HYP,F1 score,0.5725338491295938
DNN,27,MI,Precision,0.5052631578947369
DNN,27,MI,Recall,0.42424242424242425
DNN,27,MI,Specificity,0.9513052208835341
DNN,27,MI,F1 score,0.46648793565683644
DNN,27,STTC,Precision,0.5337837837837838
DNN,27,STTC,Recall,0.3626373626373626
DNN,27,STTC,Specificity,0.9690113133300541
DNN,27,STTC,F1 score,0.44025157232704404
DNN,28,NORM,Precision,0.6934984520123839
DNN,28,NORM,Recall,0.953732912723449
DNN,28,NORM,Specificity,0.677547770700637
DNN,28,NORM,F1 score,0.8063801506424457
DNN,28,CD,Precision,0.6150793650793651
DNN,28,CD,Recall,0.8724637681159421
DNN,28,CD,Specificity,0.8914348063284233
DNN,28,CD,F1 score,0.7289293849658315
DNN,28,HYP,Precision,0.4847457627118644
DNN,28,HYP,Recall,0.6836734693877551
DNN,28,HYP,Specificity,0.9214792299898683
DNN,28,HYP,F1 score,0.5739130434782609
DNN,28,MI,Precision,0.5052631578947369
DNN,28,MI,Recall,0.4247787610619469
DNN,28,MI,Specificity,0.9513184584178499
DNN,28,MI,F1 score,0.46684350132625996
DNN,28,STTC,Precision,0.5338345864661654
DNN,28,STTC,Recall,0.3626373626373626
DNN,28,STTC,Specificity,0.9690265486725663
DNN,28,STTC,F1 score,0.4407894736842105
DNN,29,NORM,Precision,0.693659281894576
DNN,29,NORM,Recall,0.9537815126050421
DNN,29,NORM,Specificity,0.6780449961210241
DNN,29,NORM,F1 score,0.8064220183486238
DNN,29,CD,Precision,0.616
DNN,29,CD,Recall,0.8729281767955801
DNN,29,CD,Specificity,0.8914728682170543
DNN,29,CD,F1 score,0.7289504036908881
DNN,29,HYP,Precision,0.4852941176470588
DNN,29,HYP,Recall,0.6842105263157895
DNN,29,HYP,Specificity,0.9215189873417722
DNN,29,HYP,F1 score,0.5744234800838575
DNN,29,MI,Precision,0.5053191489361702
DNN,29,MI,Recall,0.425
DNN,29,MI,Specificity,0.9516293279022403
DNN,29,MI,F1 score,0.4671916010498688
DNN,29,STTC,Precision,0.536
DNN,29,STTC,Recall,0.36312849162011174
DNN,29,STTC,Specificity,0.9690464303544682
DNN,29,STTC,F1 score,0.44089456869009586
DNN,30,NORM,Precision,0.693815987933635
DNN,30,NORM,Recall,0.9538615847542627
DNN,30,NORM,Specificity,0.6781979082864039
DNN,30,NORM,F1 score,0.8064952638700947
DNN,30,CD,Precision,0.6166666666666667
DNN,30,CD,Recall,0.8729729729729729
DNN,30,CD,Specificity,0.8914812805208898
DNN,30,CD,F1 score,0.7289940828402367
